date,STATE,Abnormal_Weather,State_Partisan_Learning,google_search_climate,google_search_hoax
6/1/2004,ILLINOIS,0,Liberal,7,0
7/1/2004,ILLINOIS,0,Liberal,11,0
8/1/2004,ILLINOIS,1,Liberal,10,0
9/1/2004,ILLINOIS,0,Liberal,0,0
10/1/2004,ILLINOIS,0,Liberal,6,0
11/1/2004,ILLINOIS,0,Liberal,25,0
12/1/2004,ILLINOIS,0,Liberal,20,0
1/1/2005,ILLINOIS,8,Liberal,15,0
2/1/2005,ILLINOIS,3,Liberal,15,0
3/1/2005,ILLINOIS,0,Liberal,9,0
4/1/2005,ILLINOIS,0,Liberal,17,0
5/1/2005,ILLINOIS,0,Liberal,18,0
6/1/2005,ILLINOIS,9,Liberal,7,0
7/1/2005,ILLINOIS,13,Liberal,23,0
8/1/2005,ILLINOIS,8,Liberal,13,0
9/1/2005,ILLINOIS,6,Liberal,12,0
10/1/2005,ILLINOIS,3,Liberal,17,0
11/1/2005,ILLINOIS,4,Liberal,19,0
12/1/2005,ILLINOIS,3,Liberal,14,0
1/1/2006,ILLINOIS,2,Liberal,8,0
2/1/2006,ILLINOIS,4,Liberal,13,0
3/1/2006,ILLINOIS,4,Liberal,17,0
4/1/2006,ILLINOIS,1,Liberal,29,0
5/1/2006,ILLINOIS,2,Liberal,20,0
6/1/2006,ILLINOIS,1,Liberal,24,0
7/1/2006,ILLINOIS,14,Liberal,17,0
8/1/2006,ILLINOIS,17,Liberal,20,0
9/1/2006,ILLINOIS,1,Liberal,10,0
10/1/2006,ILLINOIS,1,Liberal,11,0
11/1/2006,ILLINOIS,0,Liberal,16,0
12/1/2006,ILLINOIS,0,Liberal,14,0
1/1/2007,ILLINOIS,0,Liberal,19,0
2/1/2007,ILLINOIS,2,Liberal,34,0
3/1/2007,ILLINOIS,3,Liberal,25,0
4/1/2007,ILLINOIS,1,Liberal,36,0
5/1/2007,ILLINOIS,0,Liberal,35,0
6/1/2007,ILLINOIS,4,Liberal,17,0
7/1/2007,ILLINOIS,1,Liberal,17,0
8/1/2007,ILLINOIS,14,Liberal,17,0
9/1/2007,ILLINOIS,1,Liberal,25,0
10/1/2007,ILLINOIS,0,Liberal,38,0
11/1/2007,ILLINOIS,0,Liberal,36,0
12/1/2007,ILLINOIS,0,Liberal,30,0
1/1/2008,ILLINOIS,3,Liberal,30,16
2/1/2008,ILLINOIS,4,Liberal,32,0
3/1/2008,ILLINOIS,5,Liberal,34,0
4/1/2008,ILLINOIS,2,Liberal,33,0
5/1/2008,ILLINOIS,4,Liberal,40,0
6/1/2008,ILLINOIS,7,Liberal,32,0
7/1/2008,ILLINOIS,6,Liberal,25,0
8/1/2008,ILLINOIS,2,Liberal,14,17
9/1/2008,ILLINOIS,10,Liberal,23,0
10/1/2008,ILLINOIS,0,Liberal,40,0
11/1/2008,ILLINOIS,0,Liberal,41,0
12/1/2008,ILLINOIS,3,Liberal,32,0
1/1/2009,ILLINOIS,0,Liberal,37,0
2/1/2009,ILLINOIS,0,Liberal,24,0
3/1/2009,ILLINOIS,1,Liberal,33,0
4/1/2009,ILLINOIS,2,Liberal,41,0
5/1/2009,ILLINOIS,7,Liberal,33,15
6/1/2009,ILLINOIS,12,Liberal,30,0
7/1/2009,ILLINOIS,3,Liberal,35,0
8/1/2009,ILLINOIS,3,Liberal,23,0
9/1/2009,ILLINOIS,1,Liberal,30,0
10/1/2009,ILLINOIS,1,Liberal,47,0
11/1/2009,ILLINOIS,0,Liberal,73,29
12/1/2009,ILLINOIS,1,Liberal,90,29
1/1/2010,ILLINOIS,1,Liberal,33,0
2/1/2010,ILLINOIS,0,Liberal,44,14
3/1/2010,ILLINOIS,0,Liberal,51,0
4/1/2010,ILLINOIS,0,Liberal,46,0
5/1/2010,ILLINOIS,8,Liberal,35,0
6/1/2010,ILLINOIS,18,Liberal,16,0
7/1/2010,ILLINOIS,25,Liberal,21,0
8/1/2010,ILLINOIS,18,Liberal,14,13
9/1/2010,ILLINOIS,4,Liberal,23,0
10/1/2010,ILLINOIS,4,Liberal,19,0
11/1/2010,ILLINOIS,3,Liberal,28,0
12/1/2010,ILLINOIS,6,Liberal,31,0
1/1/2011,ILLINOIS,0,Liberal,17,6
2/1/2011,ILLINOIS,5,Liberal,26,0
3/1/2011,ILLINOIS,1,Liberal,26,8
4/1/2011,ILLINOIS,10,Liberal,26,0
5/1/2011,ILLINOIS,11,Liberal,26,10
6/1/2011,ILLINOIS,14,Liberal,17,5
7/1/2011,ILLINOIS,27,Liberal,14,0
8/1/2011,ILLINOIS,12,Liberal,13,0
9/1/2011,ILLINOIS,4,Liberal,18,5
10/1/2011,ILLINOIS,0,Liberal,22,5
11/1/2011,ILLINOIS,1,Liberal,26,0
12/1/2011,ILLINOIS,1,Liberal,20,0
1/1/2012,ILLINOIS,0,Liberal,17,4
2/1/2012,ILLINOIS,2,Liberal,18,4
3/1/2012,ILLINOIS,0,Liberal,22,4
4/1/2012,ILLINOIS,0,Liberal,27,0
5/1/2012,ILLINOIS,6,Liberal,20,4
6/1/2012,ILLINOIS,10,Liberal,11,0
7/1/2012,ILLINOIS,31,Liberal,16,0
8/1/2012,ILLINOIS,8,Liberal,11,7
9/1/2012,ILLINOIS,7,Liberal,20,4
10/1/2012,ILLINOIS,2,Liberal,26,4
11/1/2012,ILLINOIS,3,Liberal,31,3
12/1/2012,ILLINOIS,5,Liberal,24,4
1/1/2013,ILLINOIS,1,Liberal,25,0
2/1/2013,ILLINOIS,0,Liberal,28,6
3/1/2013,ILLINOIS,1,Liberal,22,0
4/1/2013,ILLINOIS,9,Liberal,31,0
5/1/2013,ILLINOIS,5,Liberal,27,4
6/1/2013,ILLINOIS,9,Liberal,21,4
7/1/2013,ILLINOIS,9,Liberal,15,4
8/1/2013,ILLINOIS,8,Liberal,14,4
9/1/2013,ILLINOIS,5,Liberal,22,0
10/1/2013,ILLINOIS,1,Liberal,27,0
11/1/2013,ILLINOIS,1,Liberal,35,4
12/1/2013,ILLINOIS,8,Liberal,23,4
1/1/2014,ILLINOIS,0,Liberal,33,7
2/1/2014,ILLINOIS,1,Liberal,42,4
3/1/2014,ILLINOIS,1,Liberal,37,13
4/1/2014,ILLINOIS,5,Liberal,52,5
5/1/2014,ILLINOIS,1,Liberal,62,7
6/1/2014,ILLINOIS,4,Liberal,28,4
7/1/2014,ILLINOIS,0,Liberal,20,4
8/1/2014,ILLINOIS,10,Liberal,21,0
9/1/2014,ILLINOIS,2,Liberal,40,6
10/1/2014,ILLINOIS,2,Liberal,40,6
11/1/2014,ILLINOIS,0,Liberal,51,13
12/1/2014,ILLINOIS,0,Liberal,32,4
1/1/2015,ILLINOIS,0,Liberal,34,4
2/1/2015,ILLINOIS,1,Liberal,42,9
3/1/2015,ILLINOIS,1,Liberal,48,18
4/1/2015,ILLINOIS,1,Liberal,61,7
5/1/2015,ILLINOIS,1,Liberal,55,5
6/1/2015,ILLINOIS,12,Liberal,37,7
7/1/2015,ILLINOIS,18,Liberal,23,0
8/1/2015,ILLINOIS,2,Liberal,23,7
9/1/2015,ILLINOIS,3,Liberal,43,11
10/1/2015,ILLINOIS,0,Liberal,47,5
11/1/2015,ILLINOIS,1,Liberal,64,8
12/1/2015,ILLINOIS,6,Liberal,78,18
1/1/2016,ILLINOIS,2,Liberal,44,6
2/1/2016,ILLINOIS,3,Liberal,53,5
3/1/2016,ILLINOIS,0,Liberal,60,15
4/1/2016,ILLINOIS,1,Liberal,70,15
5/1/2016,ILLINOIS,1,Liberal,62,3
6/1/2016,ILLINOIS,7,Liberal,27,3
7/1/2016,ILLINOIS,10,Liberal,19,3
8/1/2016,ILLINOIS,5,Liberal,28,3
9/1/2016,ILLINOIS,1,Liberal,47,11
10/1/2016,ILLINOIS,0,Liberal,55,9
11/1/2016,ILLINOIS,2,Liberal,96,16
12/1/2016,ILLINOIS,0,Liberal,66,9
1/1/2017,ILLINOIS,0,Liberal,78,10
2/1/2017,ILLINOIS,2,Liberal,67,15
3/1/2017,ILLINOIS,0,Liberal,78,9
4/1/2017,ILLINOIS,5,Liberal,82,11
5/1/2017,ILLINOIS,7,Liberal,81,6
6/1/2017,ILLINOIS,5,Liberal,78,20
7/1/2017,ILLINOIS,9,Liberal,36,3
8/1/2017,ILLINOIS,0,Liberal,32,9
9/1/2017,ILLINOIS,0,Liberal,75,10
10/1/2017,ILLINOIS,3,Liberal,52,3
11/1/2017,ILLINOIS,1,Liberal,53,9
12/1/2017,ILLINOIS,1,Liberal,63,3
1/1/2004,INDIA0,2,Competitive,26,0
2/1/2004,INDIA0,0,Competitive,36,0
3/1/2004,INDIA0,0,Competitive,32,0
4/1/2004,INDIA0,0,Competitive,36,0
5/1/2004,INDIA0,1,Competitive,24,0
6/1/2004,INDIA0,1,Competitive,0,0
7/1/2004,INDIA0,0,Competitive,27,0
8/1/2004,INDIA0,0,Competitive,23,0
9/1/2004,INDIA0,0,Competitive,20,0
10/1/2004,INDIA0,0,Competitive,20,0
11/1/2004,INDIA0,0,Competitive,42,0
12/1/2004,INDIA0,0,Competitive,19,0
1/1/2005,INDIA0,12,Competitive,33,0
2/1/2005,INDIA0,3,Competitive,33,0
3/1/2005,INDIA0,1,Competitive,15,0
4/1/2005,INDIA0,0,Competitive,0,0
5/1/2005,INDIA0,1,Competitive,15,0
6/1/2005,INDIA0,0,Competitive,0,0
7/1/2005,INDIA0,2,Competitive,0,0
8/1/2005,INDIA0,5,Competitive,14,0
9/1/2005,INDIA0,0,Competitive,13,0
10/1/2005,INDIA0,0,Competitive,36,0
11/1/2005,INDIA0,2,Competitive,48,0
12/1/2005,INDIA0,0,Competitive,12,0
1/1/2006,INDIA0,0,Competitive,16,0
2/1/2006,INDIA0,0,Competitive,15,0
3/1/2006,INDIA0,9,Competitive,28,0
4/1/2006,INDIA0,1,Competitive,34,0
5/1/2006,INDIA0,1,Competitive,20,0
6/1/2006,INDIA0,2,Competitive,11,0
7/1/2006,INDIA0,3,Competitive,11,0
8/1/2006,INDIA0,1,Competitive,19,0
9/1/2006,INDIA0,4,Competitive,27,0
10/1/2006,INDIA0,0,Competitive,20,0
11/1/2006,INDIA0,0,Competitive,24,0
12/1/2006,INDIA0,4,Competitive,17,0
1/1/2007,INDIA0,4,Competitive,29,0
2/1/2007,INDIA0,2,Competitive,26,93
3/1/2007,INDIA0,4,Competitive,14,0
4/1/2007,INDIA0,3,Competitive,75,0
5/1/2007,INDIA0,2,Competitive,20,0
6/1/2007,INDIA0,0,Competitive,15,0
7/1/2007,INDIA0,2,Competitive,15,0
8/1/2007,INDIA0,4,Competitive,26,0
9/1/2007,INDIA0,4,Competitive,15,0
10/1/2007,INDIA0,0,Competitive,36,0
11/1/2007,INDIA0,1,Competitive,39,0
12/1/2007,INDIA0,2,Competitive,36,0
1/1/2008,INDIA0,7,Competitive,30,0
2/1/2008,INDIA0,11,Competitive,32,0
3/1/2008,INDIA0,14,Competitive,45,0
4/1/2008,INDIA0,11,Competitive,37,0
5/1/2008,INDIA0,5,Competitive,26,0
6/1/2008,INDIA0,18,Competitive,22,0
7/1/2008,INDIA0,4,Competitive,28,0
8/1/2008,INDIA0,0,Competitive,27,0
9/1/2008,INDIA0,0,Competitive,36,0
10/1/2008,INDIA0,0,Competitive,36,0
11/1/2008,INDIA0,0,Competitive,32,0
12/1/2008,INDIA0,0,Competitive,42,0
1/1/2009,INDIA0,5,Competitive,15,0
2/1/2009,INDIA0,8,Competitive,36,0
3/1/2009,INDIA0,7,Competitive,39,0
4/1/2009,INDIA0,8,Competitive,46,0
5/1/2009,INDIA0,6,Competitive,47,0
6/1/2009,INDIA0,7,Competitive,26,0
7/1/2009,INDIA0,2,Competitive,19,60
8/1/2009,INDIA0,1,Competitive,37,0
9/1/2009,INDIA0,2,Competitive,41,0
10/1/2009,INDIA0,3,Competitive,80,54
11/1/2009,INDIA0,0,Competitive,90,56
12/1/2009,INDIA0,0,Competitive,100,0
1/1/2010,INDIA0,1,Competitive,25,0
2/1/2010,INDIA0,1,Competitive,51,0
3/1/2010,INDIA0,1,Competitive,50,0
4/1/2010,INDIA0,1,Competitive,60,0
5/1/2010,INDIA0,2,Competitive,29,0
6/1/2010,INDIA0,5,Competitive,14,0
7/1/2010,INDIA0,2,Competitive,29,0
8/1/2010,INDIA0,3,Competitive,14,0
9/1/2010,INDIA0,2,Competitive,30,0
10/1/2010,INDIA0,2,Competitive,40,0
11/1/2010,INDIA0,2,Competitive,33,0
12/1/2010,INDIA0,1,Competitive,29,55
1/1/2011,INDIA0,0,Competitive,12,0
2/1/2011,INDIA0,5,Competitive,36,0
3/1/2011,INDIA0,2,Competitive,27,0
4/1/2011,INDIA0,7,Competitive,38,0
5/1/2011,INDIA0,6,Competitive,31,0
6/1/2011,INDIA0,6,Competitive,12,0
7/1/2011,INDIA0,7,Competitive,20,0
8/1/2011,INDIA0,3,Competitive,23,0
9/1/2011,INDIA0,1,Competitive,29,22
10/1/2011,INDIA0,0,Competitive,36,0
11/1/2011,INDIA0,2,Competitive,27,0
12/1/2011,INDIA0,2,Competitive,24,0
1/1/2012,INDIA0,0,Competitive,19,0
2/1/2012,INDIA0,0,Competitive,27,0
3/1/2012,INDIA0,0,Competitive,20,0
4/1/2012,INDIA0,0,Competitive,37,0
5/1/2012,INDIA0,3,Competitive,28,20
6/1/2012,INDIA0,12,Competitive,17,0
7/1/2012,INDIA0,7,Competitive,20,0
8/1/2012,INDIA0,9,Competitive,21,0
9/1/2012,INDIA0,7,Competitive,33,0
10/1/2012,INDIA0,2,Competitive,37,0
11/1/2012,INDIA0,0,Competitive,44,18
12/1/2012,INDIA0,6,Competitive,30,0
1/1/2013,INDIA0,3,Competitive,25,0
2/1/2013,INDIA0,1,Competitive,29,17
3/1/2013,INDIA0,1,Competitive,27,15
4/1/2013,INDIA0,2,Competitive,34,15
5/1/2013,INDIA0,0,Competitive,30,0
6/1/2013,INDIA0,4,Competitive,21,0
7/1/2013,INDIA0,2,Competitive,10,0
8/1/2013,INDIA0,5,Competitive,17,0
9/1/2013,INDIA0,0,Competitive,32,0
10/1/2013,INDIA0,0,Competitive,35,0
11/1/2013,INDIA0,1,Competitive,37,0
12/1/2013,INDIA0,6,Competitive,31,15
1/1/2014,INDIA0,3,Competitive,29,0
2/1/2014,INDIA0,0,Competitive,45,15
3/1/2014,INDIA0,0,Competitive,30,0
4/1/2014,INDIA0,3,Competitive,57,0
5/1/2014,INDIA0,2,Competitive,76,16
6/1/2014,INDIA0,1,Competitive,30,0
7/1/2014,INDIA0,1,Competitive,23,19
8/1/2014,INDIA0,2,Competitive,20,17
9/1/2014,INDIA0,0,Competitive,53,0
10/1/2014,INDIA0,0,Competitive,38,0
11/1/2014,INDIA0,0,Competitive,37,17
12/1/2014,INDIA0,0,Competitive,39,0
1/1/2015,INDIA0,1,Competitive,21,0
2/1/2015,INDIA0,0,Competitive,35,0
3/1/2015,INDIA0,0,Competitive,53,0
4/1/2015,INDIA0,3,Competitive,63,18
5/1/2015,INDIA0,1,Competitive,53,18
6/1/2015,INDIA0,9,Competitive,27,42
7/1/2015,INDIA0,15,Competitive,27,0
8/1/2015,INDIA0,0,Competitive,27,17
9/1/2015,INDIA0,0,Competitive,69,16
10/1/2015,INDIA0,1,Competitive,51,16
11/1/2015,INDIA0,0,Competitive,57,17
12/1/2015,INDIA0,1,Competitive,79,16
1/1/2016,INDIA0,2,Competitive,33,22
2/1/2016,INDIA0,1,Competitive,46,11
3/1/2016,INDIA0,0,Competitive,46,11
4/1/2016,INDIA0,0,Competitive,55,0
5/1/2016,INDIA0,0,Competitive,45,11
6/1/2016,INDIA0,3,Competitive,18,12
7/1/2016,INDIA0,1,Competitive,16,0
8/1/2016,INDIA0,3,Competitive,28,21
9/1/2016,INDIA0,0,Competitive,48,21
10/1/2016,INDIA0,0,Competitive,60,20
11/1/2016,INDIA0,0,Competitive,88,25
12/1/2016,INDIA0,0,Competitive,72,19
1/1/2017,INDIA0,0,Competitive,69,9
2/1/2017,INDIA0,0,Competitive,67,20
3/1/2017,INDIA0,2,Competitive,63,9
4/1/2017,INDIA0,3,Competitive,80,28
5/1/2017,INDIA0,2,Competitive,67,10
6/1/2017,INDIA0,3,Competitive,57,22
7/1/2017,INDIA0,3,Competitive,23,11
8/1/2017,INDIA0,0,Competitive,38,9
9/1/2017,INDIA0,0,Competitive,67,9
10/1/2017,INDIA0,0,Competitive,54,0
11/1/2017,INDIA0,0,Competitive,61,9
12/1/2017,INDIA0,0,Competitive,54,9
1/1/2004,IOWA,0,Competitive,0,0
2/1/2004,IOWA,0,Competitive,29,0
3/1/2004,IOWA,0,Competitive,38,0
4/1/2004,IOWA,0,Competitive,57,0
5/1/2004,IOWA,1,Competitive,28,0
6/1/2004,IOWA,1,Competitive,0,0
7/1/2004,IOWA,0,Competitive,0,0
8/1/2004,IOWA,0,Competitive,28,0
9/1/2004,IOWA,1,Competitive,0,0
10/1/2004,IOWA,0,Competitive,24,0
11/1/2004,IOWA,0,Competitive,26,0
12/1/2004,IOWA,0,Competitive,45,0
1/1/2005,IOWA,2,Competitive,0,0
2/1/2005,IOWA,0,Competitive,0,0
3/1/2005,IOWA,0,Competitive,18,0
4/1/2005,IOWA,0,Competitive,20,0
5/1/2005,IOWA,8,Competitive,19,0
6/1/2005,IOWA,3,Competitive,21,0
7/1/2005,IOWA,7,Competitive,21,0
8/1/2005,IOWA,3,Competitive,19,0
9/1/2005,IOWA,6,Competitive,17,0
10/1/2005,IOWA,2,Competitive,0,0
11/1/2005,IOWA,0,Competitive,24,0
12/1/2005,IOWA,2,Competitive,16,0
1/1/2006,IOWA,3,Competitive,41,0
2/1/2006,IOWA,1,Competitive,14,0
3/1/2006,IOWA,1,Competitive,18,0
4/1/2006,IOWA,7,Competitive,26,0
5/1/2006,IOWA,0,Competitive,26,0
6/1/2006,IOWA,2,Competitive,15,0
7/1/2006,IOWA,0,Competitive,14,0
8/1/2006,IOWA,1,Competitive,12,0
9/1/2006,IOWA,0,Competitive,18,0
10/1/2006,IOWA,0,Competitive,21,0
11/1/2006,IOWA,0,Competitive,11,0
12/1/2006,IOWA,0,Competitive,0,0
1/1/2007,IOWA,0,Competitive,10,0
2/1/2007,IOWA,3,Competitive,45,0
3/1/2007,IOWA,9,Competitive,23,0
4/1/2007,IOWA,7,Competitive,41,0
5/1/2007,IOWA,10,Competitive,13,0
6/1/2007,IOWA,4,Competitive,0,0
7/1/2007,IOWA,1,Competitive,15,0
8/1/2007,IOWA,16,Competitive,18,0
9/1/2007,IOWA,0,Competitive,39,0
10/1/2007,IOWA,1,Competitive,34,0
11/1/2007,IOWA,0,Competitive,27,0
12/1/2007,IOWA,0,Competitive,25,0
1/1/2008,IOWA,2,Competitive,15,0
2/1/2008,IOWA,0,Competitive,14,0
3/1/2008,IOWA,4,Competitive,22,0
4/1/2008,IOWA,11,Competitive,10,0
5/1/2008,IOWA,9,Competitive,18,0
6/1/2008,IOWA,41,Competitive,26,0
7/1/2008,IOWA,13,Competitive,8,0
8/1/2008,IOWA,0,Competitive,21,0
9/1/2008,IOWA,4,Competitive,21,72
10/1/2008,IOWA,0,Competitive,25,0
11/1/2008,IOWA,0,Competitive,57,0
12/1/2008,IOWA,5,Competitive,42,0
1/1/2009,IOWA,1,Competitive,17,0
2/1/2009,IOWA,0,Competitive,21,0
3/1/2009,IOWA,1,Competitive,33,0
4/1/2009,IOWA,9,Competitive,37,68
5/1/2009,IOWA,4,Competitive,31,0
6/1/2009,IOWA,7,Competitive,35,0
7/1/2009,IOWA,4,Competitive,13,0
8/1/2009,IOWA,8,Competitive,17,0
9/1/2009,IOWA,0,Competitive,37,75
10/1/2009,IOWA,2,Competitive,33,0
11/1/2009,IOWA,0,Competitive,62,0
12/1/2009,IOWA,14,Competitive,49,77
1/1/2010,IOWA,9,Competitive,47,0
2/1/2010,IOWA,0,Competitive,14,0
3/1/2010,IOWA,6,Competitive,27,0
4/1/2010,IOWA,3,Competitive,25,0
5/1/2010,IOWA,3,Competitive,35,0
6/1/2010,IOWA,38,Competitive,8,0
7/1/2010,IOWA,29,Competitive,8,0
8/1/2010,IOWA,39,Competitive,15,0
9/1/2010,IOWA,3,Competitive,17,0
10/1/2010,IOWA,1,Competitive,58,0
11/1/2010,IOWA,0,Competitive,25,0
12/1/2010,IOWA,8,Competitive,19,0
1/1/2011,IOWA,1,Competitive,18,0
2/1/2011,IOWA,6,Competitive,25,0
3/1/2011,IOWA,3,Competitive,19,0
4/1/2011,IOWA,2,Competitive,25,0
5/1/2011,IOWA,5,Competitive,12,0
6/1/2011,IOWA,11,Competitive,18,0
7/1/2011,IOWA,21,Competitive,18,0
8/1/2011,IOWA,5,Competitive,10,0
9/1/2011,IOWA,2,Competitive,21,0
10/1/2011,IOWA,1,Competitive,20,0
11/1/2011,IOWA,0,Competitive,27,22
12/1/2011,IOWA,0,Competitive,20,0
1/1/2012,IOWA,0,Competitive,18,0
2/1/2012,IOWA,0,Competitive,25,0
3/1/2012,IOWA,0,Competitive,20,0
4/1/2012,IOWA,1,Competitive,32,23
5/1/2012,IOWA,4,Competitive,26,0
6/1/2012,IOWA,4,Competitive,9,0
7/1/2012,IOWA,20,Competitive,18,0
8/1/2012,IOWA,16,Competitive,22,0
9/1/2012,IOWA,9,Competitive,38,0
10/1/2012,IOWA,3,Competitive,34,0
11/1/2012,IOWA,7,Competitive,34,0
12/1/2012,IOWA,14,Competitive,26,0
1/1/2013,IOWA,1,Competitive,18,0
2/1/2013,IOWA,3,Competitive,44,0
3/1/2013,IOWA,6,Competitive,20,0
4/1/2013,IOWA,17,Competitive,35,0
5/1/2013,IOWA,29,Competitive,31,0
6/1/2013,IOWA,12,Competitive,15,0
7/1/2013,IOWA,1,Competitive,11,0
8/1/2013,IOWA,11,Competitive,16,0
9/1/2013,IOWA,2,Competitive,24,29
10/1/2013,IOWA,6,Competitive,22,16
11/1/2013,IOWA,0,Competitive,43,0
12/1/2013,IOWA,0,Competitive,25,28
1/1/2014,IOWA,3,Competitive,24,14
2/1/2014,IOWA,3,Competitive,45,22
3/1/2014,IOWA,0,Competitive,31,0
4/1/2014,IOWA,4,Competitive,49,0
5/1/2014,IOWA,3,Competitive,64,0
6/1/2014,IOWA,34,Competitive,14,0
7/1/2014,IOWA,7,Competitive,22,0
8/1/2014,IOWA,13,Competitive,14,0
9/1/2014,IOWA,15,Competitive,38,0
10/1/2014,IOWA,2,Competitive,34,0
11/1/2014,IOWA,0,Competitive,56,0
12/1/2014,IOWA,0,Competitive,42,0
1/1/2015,IOWA,3,Competitive,41,17
2/1/2015,IOWA,0,Competitive,44,36
3/1/2015,IOWA,0,Competitive,55,0
4/1/2015,IOWA,0,Competitive,65,53
5/1/2015,IOWA,0,Competitive,39,0
6/1/2015,IOWA,24,Competitive,33,0
7/1/2015,IOWA,21,Competitive,18,0
8/1/2015,IOWA,15,Competitive,16,0
9/1/2015,IOWA,4,Competitive,46,16
10/1/2015,IOWA,0,Competitive,64,16
11/1/2015,IOWA,3,Competitive,65,32
12/1/2015,IOWA,17,Competitive,70,16
1/1/2016,IOWA,0,Competitive,40,27
2/1/2016,IOWA,7,Competitive,51,0
3/1/2016,IOWA,0,Competitive,47,25
4/1/2016,IOWA,0,Competitive,70,0
5/1/2016,IOWA,5,Competitive,59,0
6/1/2016,IOWA,13,Competitive,13,0
7/1/2016,IOWA,24,Competitive,10,0
8/1/2016,IOWA,16,Competitive,20,0
9/1/2016,IOWA,23,Competitive,42,13
10/1/2016,IOWA,2,Competitive,66,13
11/1/2016,IOWA,0,Competitive,100,19
12/1/2016,IOWA,0,Competitive,72,25
1/1/2017,IOWA,0,Competitive,56,0
2/1/2017,IOWA,2,Competitive,52,13
3/1/2017,IOWA,0,Competitive,67,11
4/1/2017,IOWA,4,Competitive,88,18
5/1/2017,IOWA,3,Competitive,91,13
6/1/2017,IOWA,2,Competitive,45,14
7/1/2017,IOWA,7,Competitive,23,14
8/1/2017,IOWA,2,Competitive,29,0
9/1/2017,IOWA,2,Competitive,56,12
10/1/2017,IOWA,1,Competitive,44,11
11/1/2017,IOWA,0,Competitive,62,12
12/1/2017,IOWA,0,Competitive,55,18
1/1/2004,KANSAS,0,Conservative,0,0
2/1/2004,KANSAS,0,Conservative,26,0
3/1/2004,KANSAS,0,Conservative,0,0
4/1/2004,KANSAS,0,Conservative,24,0
5/1/2004,KANSAS,0,Conservative,23,0
6/1/2004,KANSAS,0,Conservative,0,0
7/1/2004,KANSAS,1,Conservative,25,0
8/1/2004,KANSAS,0,Conservative,22,0
9/1/2004,KANSAS,0,Conservative,20,0
10/1/2004,KANSAS,0,Conservative,0,0
11/1/2004,KANSAS,0,Conservative,19,0
12/1/2004,KANSAS,0,Conservative,0,0
1/1/2005,KANSAS,0,Conservative,30,0
2/1/2005,KANSAS,0,Conservative,16,0
3/1/2005,KANSAS,0,Conservative,13,0
4/1/2005,KANSAS,0,Conservative,0,0
5/1/2005,KANSAS,7,Conservative,13,0
6/1/2005,KANSAS,17,Conservative,0,0
7/1/2005,KANSAS,3,Conservative,14,0
8/1/2005,KANSAS,1,Conservative,0,0
9/1/2005,KANSAS,0,Conservative,0,0
10/1/2005,KANSAS,3,Conservative,12,0
11/1/2005,KANSAS,2,Conservative,24,0
12/1/2005,KANSAS,0,Conservative,11,0
1/1/2006,KANSAS,0,Conservative,10,0
2/1/2006,KANSAS,0,Conservative,0,0
3/1/2006,KANSAS,3,Conservative,9,0
4/1/2006,KANSAS,0,Conservative,0,0
5/1/2006,KANSAS,1,Conservative,18,0
6/1/2006,KANSAS,0,Conservative,10,0
7/1/2006,KANSAS,18,Conservative,10,0
8/1/2006,KANSAS,11,Conservative,9,0
9/1/2006,KANSAS,1,Conservative,17,0
10/1/2006,KANSAS,0,Conservative,0,0
11/1/2006,KANSAS,0,Conservative,16,0
12/1/2006,KANSAS,0,Conservative,12,0
1/1/2007,KANSAS,0,Conservative,14,0
2/1/2007,KANSAS,2,Conservative,15,0
3/1/2007,KANSAS,4,Conservative,14,0
4/1/2007,KANSAS,4,Conservative,30,52
5/1/2007,KANSAS,19,Conservative,19,0
6/1/2007,KANSAS,15,Conservative,28,0
7/1/2007,KANSAS,13,Conservative,26,0
8/1/2007,KANSAS,10,Conservative,12,0
9/1/2007,KANSAS,1,Conservative,21,0
10/1/2007,KANSAS,0,Conservative,25,0
11/1/2007,KANSAS,0,Conservative,19,0
12/1/2007,KANSAS,2,Conservative,8,0
1/1/2008,KANSAS,0,Conservative,13,0
2/1/2008,KANSAS,0,Conservative,10,0
3/1/2008,KANSAS,3,Conservative,15,0
4/1/2008,KANSAS,1,Conservative,27,0
5/1/2008,KANSAS,10,Conservative,18,0
6/1/2008,KANSAS,5,Conservative,14,0
7/1/2008,KANSAS,2,Conservative,11,0
8/1/2008,KANSAS,7,Conservative,8,0
9/1/2008,KANSAS,3,Conservative,10,0
10/1/2008,KANSAS,1,Conservative,27,0
11/1/2008,KANSAS,0,Conservative,15,0
12/1/2008,KANSAS,0,Conservative,14,0
1/1/2009,KANSAS,0,Conservative,16,0
2/1/2009,KANSAS,0,Conservative,16,0
3/1/2009,KANSAS,3,Conservative,11,0
4/1/2009,KANSAS,4,Conservative,17,0
5/1/2009,KANSAS,2,Conservative,4,0
6/1/2009,KANSAS,6,Conservative,21,0
7/1/2009,KANSAS,0,Conservative,7,0
8/1/2009,KANSAS,4,Conservative,14,0
9/1/2009,KANSAS,6,Conservative,17,0
10/1/2009,KANSAS,0,Conservative,25,0
11/1/2009,KANSAS,0,Conservative,27,66
12/1/2009,KANSAS,5,Conservative,55,0
1/1/2010,KANSAS,0,Conservative,21,0
2/1/2010,KANSAS,0,Conservative,30,31
3/1/2010,KANSAS,0,Conservative,9,0
4/1/2010,KANSAS,1,Conservative,35,30
