"","X","Month","STATE","freq"
"2446",80,2010-06-01,"KENTUCKY",3
"2447",81,2010-03-01,"KENTUCKY",NA
"2448",82,2010-05-01,"KENTUCKY",33
"2449",83,2010-11-01,"KENTUCKY",4
"2450",84,2010-10-01,"KENTUCKY",5
"2451",85,2010-09-01,"KENTUCKY",NA
"2452",86,2011-04-01,"KENTUCKY",28
"2453",87,2011-08-01,"KENTUCKY",3
"2454",88,2011-12-01,"KENTUCKY",5
"2455",89,2011-02-01,"KENTUCKY",7
"2456",90,2011-01-01,"KENTUCKY",3
"2457",91,2011-07-01,"KENTUCKY",13
"2458",92,2011-06-01,"KENTUCKY",7
"2459",93,2011-03-01,"KENTUCKY",2
"2460",94,2011-05-01,"KENTUCKY",13
"2461",95,2011-11-01,"KENTUCKY",2
"2462",96,2011-10-01,"KENTUCKY",NA
"2463",97,2011-09-01,"KENTUCKY",4
"2464",98,2012-04-01,"KENTUCKY",NA
"2465",99,2012-08-01,"KENTUCKY",5
"2466",100,2012-12-01,"KENTUCKY",1
"2467",101,2012-02-01,"KENTUCKY",2
"2468",102,2012-01-01,"KENTUCKY",1
"2469",103,2012-07-01,"KENTUCKY",13
"2470",104,2012-06-01,"KENTUCKY",7
"2471",105,2012-03-01,"KENTUCKY",5
"2472",106,2012-05-01,"KENTUCKY",3
"2473",107,2012-11-01,"KENTUCKY",3
"2474",108,2012-10-01,"KENTUCKY",1
"2475",109,2012-09-01,"KENTUCKY",3
"2476",110,2013-04-01,"KENTUCKY",4
"2477",111,2013-08-01,"KENTUCKY",9
"2478",112,2013-12-01,"KENTUCKY",7
"2479",113,2013-02-01,"KENTUCKY",NA
"2480",114,2013-01-01,"KENTUCKY",3
"2481",115,2013-07-01,"KENTUCKY",6
"2482",116,2013-06-01,"KENTUCKY",2
"2483",117,2013-03-01,"KENTUCKY",2
"2484",118,2013-05-01,"KENTUCKY",NA
"2485",119,2013-11-01,"KENTUCKY",NA
"2486",120,2013-10-01,"KENTUCKY",1
"2487",121,2013-09-01,"KENTUCKY",1
"2488",122,2014-04-01,"KENTUCKY",5
"2489",123,2014-08-01,"KENTUCKY",11
"2490",124,2014-12-01,"KENTUCKY",NA
"2491",125,2014-02-01,"KENTUCKY",2
"2492",126,2014-01-01,"KENTUCKY",NA
"2493",127,2014-07-01,"KENTUCKY",8
"2494",128,2014-06-01,"KENTUCKY",3
"2495",129,2014-03-01,"KENTUCKY",1
"2496",130,2014-05-01,"KENTUCKY",2
"2497",131,2014-11-01,"KENTUCKY",NA
"2498",132,2014-10-01,"KENTUCKY",NA
"2499",133,2014-09-01,"KENTUCKY",2
"2500",134,2015-04-01,"KENTUCKY",20
"2501",135,2015-08-01,"KENTUCKY",2
"2502",136,2015-12-01,"KENTUCKY",8
"2503",137,2015-02-01,"KENTUCKY",1
"2504",138,2015-01-01,"KENTUCKY",2
"2505",139,2015-07-01,"KENTUCKY",28
"2506",140,2015-06-01,"KENTUCKY",5
"2507",141,2015-03-01,"KENTUCKY",16
"2508",142,2015-05-01,"KENTUCKY",1
"2509",143,2015-11-01,"KENTUCKY",2
"2510",144,2015-10-01,"KENTUCKY",NA
"2511",145,2015-09-01,"KENTUCKY",NA
"2512",146,2016-04-01,"KENTUCKY",NA
"2513",147,2016-08-01,"KENTUCKY",8
"2514",148,2016-12-01,"KENTUCKY",3
"2515",149,2016-02-01,"KENTUCKY",2
"2516",150,2016-01-01,"KENTUCKY",2
"2517",151,2016-07-01,"KENTUCKY",16
"2518",152,2016-06-01,"KENTUCKY",6
"2519",153,2016-03-01,"KENTUCKY",1
"2520",154,2016-05-01,"KENTUCKY",4
"2521",155,2016-11-01,"KENTUCKY",7
"2522",156,2016-10-01,"KENTUCKY",2
"2523",157,2016-09-01,"KENTUCKY",1
"2524",158,2017-04-01,"KENTUCKY",3
"2525",159,2017-08-01,"KENTUCKY",NA
"2526",160,2017-12-01,"KENTUCKY",1
"2527",161,2017-02-01,"KENTUCKY",NA
"2528",162,2017-01-01,"KENTUCKY",NA
"2529",163,2017-07-01,"KENTUCKY",4
"2530",164,2017-06-01,"KENTUCKY",6
"2531",165,2017-03-01,"KENTUCKY",NA
"2532",166,2017-05-01,"KENTUCKY",3
"2533",167,2017-11-01,"KENTUCKY",NA
"2534",168,2017-10-01,"KENTUCKY",1
"2535",169,2017-09-01,"KENTUCKY",NA
"2536",1,2004-04-01,"LOUISIANA",NA
"2537",2,2004-08-01,"LOUISIANA",NA
"2538",3,2004-12-01,"LOUISIANA",NA
"2539",4,2004-02-01,"LOUISIANA",NA
"2540",5,2004-01-01,"LOUISIANA",NA
"2541",6,2004-07-01,"LOUISIANA",NA
"2542",7,2004-06-01,"LOUISIANA",NA
"2543",8,2004-03-01,"LOUISIANA",NA
"2544",9,2004-05-01,"LOUISIANA",NA
"2545",10,2004-11-01,"LOUISIANA",1
"2546",11,2004-10-01,"LOUISIANA",NA
"2547",12,2004-09-01,"LOUISIANA",NA
"2548",13,2005-04-01,"LOUISIANA",NA
"2549",14,2005-08-01,"LOUISIANA",2
"2550",15,2005-12-01,"LOUISIANA",1
"2551",16,2005-02-01,"LOUISIANA",NA
"2552",17,2005-01-01,"LOUISIANA",NA
"2553",18,2005-07-01,"LOUISIANA",1
"2554",19,2005-06-01,"LOUISIANA",NA
"2555",20,2005-03-01,"LOUISIANA",1
"2556",21,2005-05-01,"LOUISIANA",NA
"2557",22,NA,"LOUISIANA",NA
"2558",23,2005-11-01,"LOUISIANA",NA
"2559",24,2005-10-01,"LOUISIANA",NA
"2560",25,2005-09-01,"LOUISIANA",5
"2561",26,2006-04-01,"LOUISIANA",NA
"2562",27,2006-08-01,"LOUISIANA",NA
"2563",28,2006-12-01,"LOUISIANA",2
"2564",29,2006-02-01,"LOUISIANA",NA
"2565",30,2006-01-01,"LOUISIANA",NA
"2566",31,2006-07-01,"LOUISIANA",NA
"2567",32,2006-06-01,"LOUISIANA",1
"2568",33,2006-03-01,"LOUISIANA",NA
"2569",34,2006-05-01,"LOUISIANA",NA
"2570",35,2006-11-01,"LOUISIANA",NA
"2571",36,2006-10-01,"LOUISIANA",3
"2572",37,2006-09-01,"LOUISIANA",NA
"2573",38,2007-04-01,"LOUISIANA",NA
"2574",39,2007-08-01,"LOUISIANA",NA
"2575",40,2007-12-01,"LOUISIANA",NA
"2576",41,2007-02-01,"LOUISIANA",NA
"2577",42,2007-01-01,"LOUISIANA",NA
"2578",43,2007-07-01,"LOUISIANA",NA
"2579",44,2007-06-01,"LOUISIANA",2
"2580",45,2007-03-01,"LOUISIANA",NA
"2581",46,2007-05-01,"LOUISIANA",NA
"2582",47,2007-11-01,"LOUISIANA",NA
"2583",48,2007-10-01,"LOUISIANA",2
"2584",49,2007-09-01,"LOUISIANA",1
"2585",50,2008-04-01,"LOUISIANA",NA
"2586",51,2008-08-01,"LOUISIANA",4
"2587",52,2008-12-01,"LOUISIANA",NA
"2588",53,2008-02-01,"LOUISIANA",1
"2589",54,2008-01-01,"LOUISIANA",NA
"2590",55,2008-07-01,"LOUISIANA",NA
"2591",56,2008-06-01,"LOUISIANA",1
"2592",57,2008-03-01,"LOUISIANA",NA
"2593",58,2008-05-01,"LOUISIANA",2
"2594",59,2008-11-01,"LOUISIANA",NA
"2595",60,2008-10-01,"LOUISIANA",NA
"2596",61,2008-09-01,"LOUISIANA",15
"2597",62,2009-04-01,"LOUISIANA",NA
"2598",63,2009-08-01,"LOUISIANA",NA
"2599",64,2009-12-01,"LOUISIANA",4
"2600",65,2009-02-01,"LOUISIANA",NA
"2601",66,2009-01-01,"LOUISIANA",NA
"2602",67,2009-07-01,"LOUISIANA",1
"2603",68,2009-06-01,"LOUISIANA",NA
"2604",69,2009-03-01,"LOUISIANA",2
"2605",70,2009-05-01,"LOUISIANA",3
"2606",71,2009-11-01,"LOUISIANA",3
"2607",72,2009-10-01,"LOUISIANA",5
"2608",73,2009-09-01,"LOUISIANA",1
"2609",74,2010-04-01,"LOUISIANA",NA
"2610",75,2010-08-01,"LOUISIANA",9
"2611",76,2010-12-01,"LOUISIANA",2
"2612",77,2010-02-01,"LOUISIANA",NA
"2613",78,2010-01-01,"LOUISIANA",NA
"2614",79,2010-07-01,"LOUISIANA",3
"2615",80,2010-06-01,"LOUISIANA",1
"2616",81,2010-03-01,"LOUISIANA",NA
"2617",82,2010-05-01,"LOUISIANA",2
"2618",83,2010-11-01,"LOUISIANA",5
"2619",84,2010-10-01,"LOUISIANA",4
"2620",85,2010-09-01,"LOUISIANA",NA
"2621",86,2011-04-01,"LOUISIANA",1
"2622",87,2011-08-01,"LOUISIANA",4
"2623",88,2011-12-01,"LOUISIANA",3
"2624",89,2011-02-01,"LOUISIANA",1
"2625",90,2011-01-01,"LOUISIANA",2
"2626",91,2011-07-01,"LOUISIANA",5
"2627",92,2011-06-01,"LOUISIANA",6
"2628",93,2011-03-01,"LOUISIANA",4
"2629",94,2011-05-01,"LOUISIANA",NA
"2630",95,2011-11-01,"LOUISIANA",2
"2631",96,2011-10-01,"LOUISIANA",1
"2632",97,2011-09-01,"LOUISIANA",15
"2633",98,2012-04-01,"LOUISIANA",1
"2634",99,2012-08-01,"LOUISIANA",7
"2635",100,2012-12-01,"LOUISIANA",NA
"2636",101,2012-02-01,"LOUISIANA",2
"2637",102,2012-01-01,"LOUISIANA",4
"2638",103,2012-07-01,"LOUISIANA",1
"2639",104,2012-06-01,"LOUISIANA",NA
"2640",105,2012-03-01,"LOUISIANA",11
"2641",106,2012-05-01,"LOUISIANA",NA
"2642",107,2012-11-01,"LOUISIANA",NA
"2643",108,2012-10-01,"LOUISIANA",NA
"2644",109,2012-09-01,"LOUISIANA",NA
"2645",110,2013-04-01,"LOUISIANA",NA
"2646",111,2013-08-01,"LOUISIANA",1
"2647",112,2013-12-01,"LOUISIANA",NA
"2648",113,2013-02-01,"LOUISIANA",NA
"2649",114,2013-01-01,"LOUISIANA",3
"2650",115,2013-07-01,"LOUISIANA",NA
"2651",116,2013-06-01,"LOUISIANA",4
"2652",117,2013-03-01,"LOUISIANA",NA
"2653",118,2013-05-01,"LOUISIANA",NA
"2654",119,2013-11-01,"LOUISIANA",NA
"2655",120,2013-10-01,"LOUISIANA",2
"2656",121,2013-09-01,"LOUISIANA",1
"2657",122,2014-04-01,"LOUISIANA",2
"2658",123,2014-08-01,"LOUISIANA",NA
"2659",124,2014-12-01,"LOUISIANA",NA
"2660",125,2014-02-01,"LOUISIANA",NA
"2661",126,2014-01-01,"LOUISIANA",NA
"2662",127,2014-07-01,"LOUISIANA",1
"2663",128,2014-06-01,"LOUISIANA",2
"2664",129,2014-03-01,"LOUISIANA",NA
"2665",130,2014-05-01,"LOUISIANA",3
"2666",131,2014-11-01,"LOUISIANA",NA
"2667",132,2014-10-01,"LOUISIANA",NA
"2668",133,2014-09-01,"LOUISIANA",NA
"2669",134,2015-04-01,"LOUISIANA",1
"2670",135,2015-08-01,"LOUISIANA",3
"2671",136,2015-12-01,"LOUISIANA",1
"2672",137,2015-02-01,"LOUISIANA",NA
"2673",138,2015-01-01,"LOUISIANA",NA
"2674",139,2015-07-01,"LOUISIANA",3
"2675",140,2015-06-01,"LOUISIANA",5
"2676",141,2015-03-01,"LOUISIANA",4
"2677",142,2015-05-01,"LOUISIANA",4
"2678",143,2015-11-01,"LOUISIANA",1
"2679",144,2015-10-01,"LOUISIANA",6
"2680",145,2015-09-01,"LOUISIANA",2
"2681",146,2016-04-01,"LOUISIANA",4
"2682",147,2016-08-01,"LOUISIANA",14
"2683",148,2016-12-01,"LOUISIANA",2
"2684",149,2016-02-01,"LOUISIANA",NA
"2685",150,2016-01-01,"LOUISIANA",NA
"2686",151,2016-07-01,"LOUISIANA",5
"2687",152,2016-06-01,"LOUISIANA",NA
"2688",153,2016-03-01,"LOUISIANA",18
"2689",154,2016-05-01,"LOUISIANA",2
"2690",155,2016-11-01,"LOUISIANA",1
"2691",156,2016-10-01,"LOUISIANA",NA
"2692",157,2016-09-01,"LOUISIANA",1
"2693",158,2017-04-01,"LOUISIANA",4
"2694",159,2017-08-01,"LOUISIANA",8
"2695",160,2017-12-01,"LOUISIANA",NA
"2696",161,2017-02-01,"LOUISIANA",NA
"2697",162,2017-01-01,"LOUISIANA",NA
"2698",163,2017-07-01,"LOUISIANA",5
"2699",164,2017-06-01,"LOUISIANA",4
"2700",165,2017-03-01,"LOUISIANA",NA
"2701",166,2017-05-01,"LOUISIANA",2
"2702",167,2017-11-01,"LOUISIANA",2
"2703",168,2017-10-01,"LOUISIANA",3
"2704",169,2017-09-01,"LOUISIANA",NA
"2705",1,2004-04-01,"MARYLAND",NA
"2706",2,2004-08-01,"MARYLAND",NA
"2707",3,2004-12-01,"MARYLAND",NA
"2708",4,2004-02-01,"MARYLAND",NA
"2709",5,2004-01-01,"MARYLAND",NA
"2710",6,2004-07-01,"MARYLAND",1
"2711",7,2004-06-01,"MARYLAND",NA
"2712",8,2004-03-01,"MARYLAND",NA
"2713",9,2004-05-01,"MARYLAND",NA
"2714",10,2004-11-01,"MARYLAND",NA
"2715",11,2004-10-01,"MARYLAND",NA
"2716",12,2004-09-01,"MARYLAND",NA
"2717",13,2005-04-01,"MARYLAND",NA
"2718",14,2005-08-01,"MARYLAND",2
"2719",15,2005-12-01,"MARYLAND",NA
"2720",16,2005-02-01,"MARYLAND",NA
"2721",17,2005-01-01,"MARYLAND",1
"2722",18,2005-07-01,"MARYLAND",2
"2723",19,2005-06-01,"MARYLAND",2
"2724",20,2005-03-01,"MARYLAND",NA
"2725",21,2005-05-01,"MARYLAND",1
"2726",22,NA,"MARYLAND",NA
"2727",23,2005-11-01,"MARYLAND",NA
"2728",24,2005-10-01,"MARYLAND",NA
"2729",25,2005-09-01,"MARYLAND",NA
"2730",26,2006-04-01,"MARYLAND",NA
"2731",27,2006-08-01,"MARYLAND",2
"2732",28,2006-12-01,"MARYLAND",NA
"2733",29,2006-02-01,"MARYLAND",NA
"2734",30,2006-01-01,"MARYLAND",NA
"2735",31,2006-07-01,"MARYLAND",3
"2736",32,2006-06-01,"MARYLAND",3
"2737",33,2006-03-01,"MARYLAND",NA
"2738",34,2006-05-01,"MARYLAND",NA
"2739",35,2006-11-01,"MARYLAND",NA
"2740",36,2006-10-01,"MARYLAND",NA
"2741",37,2006-09-01,"MARYLAND",NA
"2742",38,2007-04-01,"MARYLAND",2
"2743",39,2007-08-01,"MARYLAND",3
"2744",40,2007-12-01,"MARYLAND",1
"2745",41,2007-02-01,"MARYLAND",NA
"2746",42,2007-01-01,"MARYLAND",NA
"2747",43,2007-07-01,"MARYLAND",2
"2748",44,2007-06-01,"MARYLAND",NA
"2749",45,2007-03-01,"MARYLAND",1
"2750",46,2007-05-01,"MARYLAND",NA
"2751",47,2007-11-01,"MARYLAND",NA
"2752",48,2007-10-01,"MARYLAND",3
"2753",49,2007-09-01,"MARYLAND",NA
"2754",50,2008-04-01,"MARYLAND",2
"2755",51,2008-08-01,"MARYLAND",NA
"2756",52,2008-12-01,"MARYLAND",NA
"2757",53,2008-02-01,"MARYLAND",2
"2758",54,2008-01-01,"MARYLAND",NA
"2759",55,2008-07-01,"MARYLAND",1
"2760",56,2008-06-01,"MARYLAND",2
"2761",57,2008-03-01,"MARYLAND",NA
"2762",58,2008-05-01,"MARYLAND",2
"2763",59,2008-11-01,"MARYLAND",NA
"2764",60,2008-10-01,"MARYLAND",NA
"2765",61,2008-09-01,"MARYLAND",4
"2766",62,2009-04-01,"MARYLAND",NA
"2767",63,2009-08-01,"MARYLAND",7
"2768",64,2009-12-01,"MARYLAND",2
"2769",65,2009-02-01,"MARYLAND",NA
"2770",66,2009-01-01,"MARYLAND",NA
"2771",67,2009-07-01,"MARYLAND",NA
"2772",68,2009-06-01,"MARYLAND",2
"2773",69,2009-03-01,"MARYLAND",NA
"2774",70,2009-05-01,"MARYLAND",NA
"2775",71,2009-11-01,"MARYLAND",NA
"2776",72,2009-10-01,"MARYLAND",NA
"2777",73,2009-09-01,"MARYLAND",NA
"2778",74,2010-04-01,"MARYLAND",NA
"2779",75,2010-08-01,"MARYLAND",5
"2780",76,2010-12-01,"MARYLAND",NA
"2781",77,2010-02-01,"MARYLAND",1
"2782",78,2010-01-01,"MARYLAND",1
"2783",79,2010-07-01,"MARYLAND",2
"2784",80,2010-06-01,"MARYLAND",1
"2785",81,2010-03-01,"MARYLAND",6
"2786",82,2010-05-01,"MARYLAND",NA
"2787",83,2010-11-01,"MARYLAND",NA
"2788",84,2010-10-01,"MARYLAND",2
"2789",85,2010-09-01,"MARYLAND",5
"2790",86,2011-04-01,"MARYLAND",3
"2791",87,2011-08-01,"MARYLAND",12
"2792",88,2011-12-01,"MARYLAND",NA
"2793",89,2011-02-01,"MARYLAND",NA
"2794",90,2011-01-01,"MARYLAND",NA
"2795",91,2011-07-01,"MARYLAND",11
"2796",92,2011-06-01,"MARYLAND",NA
"2797",93,2011-03-01,"MARYLAND",NA
"2798",94,2011-05-01,"MARYLAND",1
"2799",95,2011-11-01,"MARYLAND",2
"2800",96,2011-10-01,"MARYLAND",NA
"2801",97,2011-09-01,"MARYLAND",5
"2802",98,2012-04-01,"MARYLAND",1
"2803",99,2012-08-01,"MARYLAND",7
"2804",100,2012-12-01,"MARYLAND",NA
"2805",101,2012-02-01,"MARYLAND",NA
"2806",102,2012-01-01,"MARYLAND",NA
"2807",103,2012-07-01,"MARYLAND",7
"2808",104,2012-06-01,"MARYLAND",5
"2809",105,2012-03-01,"MARYLAND",NA
"2810",106,2012-05-01,"MARYLAND",2
"2811",107,2012-11-01,"MARYLAND",NA
"2812",108,2012-10-01,"MARYLAND",4
"2813",109,2012-09-01,"MARYLAND",1
"2814",110,2013-04-01,"MARYLAND",NA
"2815",111,2013-08-01,"MARYLAND",NA
"2816",112,2013-12-01,"MARYLAND",NA
"2817",113,2013-02-01,"MARYLAND",NA
"2818",114,2013-01-01,"MARYLAND",NA
"2819",115,2013-07-01,"MARYLAND",4
"2820",116,2013-06-01,"MARYLAND",1
"2821",117,2013-03-01,"MARYLAND",NA
"2822",118,2013-05-01,"MARYLAND",NA
"2823",119,2013-11-01,"MARYLAND",NA
"2824",120,2013-10-01,"MARYLAND",NA
"2825",121,2013-09-01,"MARYLAND",NA
"2826",122,2014-04-01,"MARYLAND",8
"2827",123,2014-08-01,"MARYLAND",4
"2828",124,2014-12-01,"MARYLAND",NA
"2829",125,2014-02-01,"MARYLAND",NA
"2830",126,2014-01-01,"MARYLAND",NA
"2831",127,2014-07-01,"MARYLAND",2
"2832",128,2014-06-01,"MARYLAND",2
"2833",129,2014-03-01,"MARYLAND",NA
"2834",130,2014-05-01,"MARYLAND",2
"2835",131,2014-11-01,"MARYLAND",NA
"2836",132,2014-10-01,"MARYLAND",NA
"2837",133,2014-09-01,"MARYLAND",NA
"2838",134,2015-04-01,"MARYLAND",NA
"2839",135,2015-08-01,"MARYLAND",1
"2840",136,2015-12-01,"MARYLAND",NA
"2841",137,2015-02-01,"MARYLAND",NA
"2842",138,2015-01-01,"MARYLAND",NA
"2843",139,2015-07-01,"MARYLAND",5
"2844",140,2015-06-01,"MARYLAND",8
"2845",141,2015-03-01,"MARYLAND",NA
"2846",142,2015-05-01,"MARYLAND",NA
"2847",143,2015-11-01,"MARYLAND",1
"2848",144,2015-10-01,"MARYLAND",NA
"2849",145,2015-09-01,"MARYLAND",3
"2850",146,2016-04-01,"MARYLAND",NA
"2851",147,2016-08-01,"MARYLAND",8
"2852",148,2016-12-01,"MARYLAND",NA
"2853",149,2016-02-01,"MARYLAND",4
"2854",150,2016-01-01,"MARYLAND",NA
"2855",151,2016-07-01,"MARYLAND",6
"2856",152,2016-06-01,"MARYLAND",2
"2857",153,2016-03-01,"MARYLAND",NA
"2858",154,2016-05-01,"MARYLAND",2
"2859",155,2016-11-01,"MARYLAND",NA
"2860",156,2016-10-01,"MARYLAND",1
"2861",157,2016-09-01,"MARYLAND",4
"2862",158,2017-04-01,"MARYLAND",1
"2863",159,2017-08-01,"MARYLAND",12
"2864",160,2017-12-01,"MARYLAND",NA
"2865",161,2017-02-01,"MARYLAND",NA
"2866",162,2017-01-01,"MARYLAND",NA
"2867",163,2017-07-01,"MARYLAND",18
"2868",164,2017-06-01,"MARYLAND",NA
"2869",165,2017-03-01,"MARYLAND",1
"2870",166,2017-05-01,"MARYLAND",2
"2871",167,2017-11-01,"MARYLAND",NA
"2872",168,2017-10-01,"MARYLAND",NA
"2873",169,2017-09-01,"MARYLAND",NA
"2874",1,2004-04-01,"MASSACHUSETTS",1
"2875",2,2004-08-01,"MASSACHUSETTS",NA
"2876",3,2004-12-01,"MASSACHUSETTS",NA
"2877",4,2004-02-01,"MASSACHUSETTS",NA
"2878",5,2004-01-01,"MASSACHUSETTS",NA
"2879",6,2004-07-01,"MASSACHUSETTS",NA
"2880",7,2004-06-01,"MASSACHUSETTS",NA
"2881",8,2004-03-01,"MASSACHUSETTS",NA
"2882",9,2004-05-01,"MASSACHUSETTS",NA
"2883",10,2004-11-01,"MASSACHUSETTS",NA
"2884",11,2004-10-01,"MASSACHUSETTS",NA
"2885",12,2004-09-01,"MASSACHUSETTS",NA
"2886",13,2005-04-01,"MASSACHUSETTS",NA
"2887",14,2005-08-01,"MASSACHUSETTS",NA
"2888",15,2005-12-01,"MASSACHUSETTS",NA
"2889",16,2005-02-01,"MASSACHUSETTS",NA
"2890",17,2005-01-01,"MASSACHUSETTS",NA
"2891",18,2005-07-01,"MASSACHUSETTS",NA
"2892",19,2005-06-01,"MASSACHUSETTS",NA
"2893",20,2005-03-01,"MASSACHUSETTS",NA
"2894",21,2005-05-01,"MASSACHUSETTS",NA
"2895",22,NA,"MASSACHUSETTS",NA
"2896",23,2005-11-01,"MASSACHUSETTS",NA
"2897",24,2005-10-01,"MASSACHUSETTS",9
"2898",25,2005-09-01,"MASSACHUSETTS",NA
"2899",26,2006-04-01,"MASSACHUSETTS",NA
"2900",27,2006-08-01,"MASSACHUSETTS",NA
"2901",28,2006-12-01,"MASSACHUSETTS",NA
"2902",29,2006-02-01,"MASSACHUSETTS",NA
"2903",30,2006-01-01,"MASSACHUSETTS",NA
"2904",31,2006-07-01,"MASSACHUSETTS",1
"2905",32,2006-06-01,"MASSACHUSETTS",1
"2906",33,2006-03-01,"MASSACHUSETTS",NA
"2907",34,2006-05-01,"MASSACHUSETTS",NA
"2908",35,2006-11-01,"MASSACHUSETTS",NA
"2909",36,2006-10-01,"MASSACHUSETTS",1
"2910",37,2006-09-01,"MASSACHUSETTS",NA
"2911",38,2007-04-01,"MASSACHUSETTS",2
"2912",39,2007-08-01,"MASSACHUSETTS",NA
"2913",40,2007-12-01,"MASSACHUSETTS",NA
"2914",41,2007-02-01,"MASSACHUSETTS",NA
"2915",42,2007-01-01,"MASSACHUSETTS",NA
"2916",43,2007-07-01,"MASSACHUSETTS",NA
"2917",44,2007-06-01,"MASSACHUSETTS",NA
"2918",45,2007-03-01,"MASSACHUSETTS",2
"2919",46,2007-05-01,"MASSACHUSETTS",NA
"2920",47,2007-11-01,"MASSACHUSETTS",NA
"2921",48,2007-10-01,"MASSACHUSETTS",NA
"2922",49,2007-09-01,"MASSACHUSETTS",NA
"2923",50,2008-04-01,"MASSACHUSETTS",NA
"2924",51,2008-08-01,"MASSACHUSETTS",2
"2925",52,2008-12-01,"MASSACHUSETTS",NA
"2926",53,2008-02-01,"MASSACHUSETTS",NA
"2927",54,2008-01-01,"MASSACHUSETTS",NA
"2928",55,2008-07-01,"MASSACHUSETTS",1
"2929",56,2008-06-01,"MASSACHUSETTS",NA
"2930",57,2008-03-01,"MASSACHUSETTS",1
"2931",58,2008-05-01,"MASSACHUSETTS",NA
"2932",59,2008-11-01,"MASSACHUSETTS",NA
"2933",60,2008-10-01,"MASSACHUSETTS",NA
"2934",61,2008-09-01,"MASSACHUSETTS",1
"2935",62,2009-04-01,"MASSACHUSETTS",NA
"2936",63,2009-08-01,"MASSACHUSETTS",2
"2937",64,2009-12-01,"MASSACHUSETTS",NA
"2938",65,2009-02-01,"MASSACHUSETTS",NA
"2939",66,2009-01-01,"MASSACHUSETTS",NA
"2940",67,2009-07-01,"MASSACHUSETTS",1
"2941",68,2009-06-01,"MASSACHUSETTS",NA
"2942",69,2009-03-01,"MASSACHUSETTS",NA
"2943",70,2009-05-01,"MASSACHUSETTS",NA
"2944",71,2009-11-01,"MASSACHUSETTS",NA
"2945",72,2009-10-01,"MASSACHUSETTS",NA
"2946",73,2009-09-01,"MASSACHUSETTS",NA
"2947",74,2010-04-01,"MASSACHUSETTS",3
"2948",75,2010-08-01,"MASSACHUSETTS",NA
"2949",76,2010-12-01,"MASSACHUSETTS",NA
"2950",77,2010-02-01,"MASSACHUSETTS",NA
"2951",78,2010-01-01,"MASSACHUSETTS",NA
"2952",79,2010-07-01,"MASSACHUSETTS",3
"2953",80,2010-06-01,"MASSACHUSETTS",NA
"2954",81,2010-03-01,"MASSACHUSETTS",2
"2955",82,2010-05-01,"MASSACHUSETTS",NA
"2956",83,2010-11-01,"MASSACHUSETTS",NA
"2957",84,2010-10-01,"MASSACHUSETTS",NA
"2958",85,2010-09-01,"MASSACHUSETTS",1
"2959",86,2011-04-01,"MASSACHUSETTS",NA
"2960",87,2011-08-01,"MASSACHUSETTS",3
"2961",88,2011-12-01,"MASSACHUSETTS",NA
"2962",89,2011-02-01,"MASSACHUSETTS",NA
"2963",90,2011-01-01,"MASSACHUSETTS",NA
"2964",91,2011-07-01,"MASSACHUSETTS",3
"2965",92,2011-06-01,"MASSACHUSETTS",NA
"2966",93,2011-03-01,"MASSACHUSETTS",1
"2967",94,2011-05-01,"MASSACHUSETTS",NA
"2968",95,2011-11-01,"MASSACHUSETTS",NA
"2969",96,2011-10-01,"MASSACHUSETTS",1
"2970",97,2011-09-01,"MASSACHUSETTS",1
"2971",98,2012-04-01,"MASSACHUSETTS",3
"2972",99,2012-08-01,"MASSACHUSETTS",2
"2973",100,2012-12-01,"MASSACHUSETTS",NA
"2974",101,2012-02-01,"MASSACHUSETTS",NA
"2975",102,2012-01-01,"MASSACHUSETTS",NA
"2976",103,2012-07-01,"MASSACHUSETTS",1
"2977",104,2012-06-01,"MASSACHUSETTS",3
"2978",105,2012-03-01,"MASSACHUSETTS",NA
"2979",106,2012-05-01,"MASSACHUSETTS",1
"2980",107,2012-11-01,"MASSACHUSETTS",NA
"2981",108,2012-10-01,"MASSACHUSETTS",NA
"2982",109,2012-09-01,"MASSACHUSETTS",1
"2983",110,2013-04-01,"MASSACHUSETTS",NA
"2984",111,2013-08-01,"MASSACHUSETTS",NA
"2985",112,2013-12-01,"MASSACHUSETTS",NA
"2986",113,2013-02-01,"MASSACHUSETTS",1
"2987",114,2013-01-01,"MASSACHUSETTS",NA
"2988",115,2013-07-01,"MASSACHUSETTS",NA
"2989",116,2013-06-01,"MASSACHUSETTS",NA
"2990",117,2013-03-01,"MASSACHUSETTS",NA
"2991",118,2013-05-01,"MASSACHUSETTS",NA
"2992",119,2013-11-01,"MASSACHUSETTS",NA
"2993",120,2013-10-01,"MASSACHUSETTS",NA
"2994",121,2013-09-01,"MASSACHUSETTS",2
"2995",122,2014-04-01,"MASSACHUSETTS",NA
"2996",123,2014-08-01,"MASSACHUSETTS",1
"2997",124,2014-12-01,"MASSACHUSETTS",NA
"2998",125,2014-02-01,"MASSACHUSETTS",NA
"2999",126,2014-01-01,"MASSACHUSETTS",NA
"3000",127,2014-07-01,"MASSACHUSETTS",1
"3001",128,2014-06-01,"MASSACHUSETTS",1
"3002",129,2014-03-01,"MASSACHUSETTS",NA
"3003",130,2014-05-01,"MASSACHUSETTS",NA
"3004",131,2014-11-01,"MASSACHUSETTS",1
"3005",132,2014-10-01,"MASSACHUSETTS",3
